,Order,Suborder,Family,Subfamily,Genus,Species,genus_species,Feng_tiplabel,mod_tiplabel,Museum,SpecimenNumber,Sex,Stage,SVL_mm,Mass_g,ED_right_mm,ED_left_mm,CD_right_mm,CD_left_mm,Ant_dis_mm,Post_dis_mm,PostLid_dis_mm,EL_R_mm,EL_L_mm,Measured_by
357,Anura,Neobatrachia,Bufonidae,NA,Melanophryniscus,stelzneri,Melanophryniscus_stelzneri,Melanophryniscus_stelzneri_Bufonidae,Melanophryniscus_stelzneri_Bufonidae,NHM,89.3.19.2,NA,adult,31.5,3.4,3.9,3.4,2.7,2.7,5.4,NA,8.3,1.1,1.5,Kate_Thomas
358,Anura,Neobatrachia,Bufonidae,NA,Melanophryniscus,stelzneri,Melanophryniscus_stelzneri,Melanophryniscus_stelzneri_Bufonidae,Melanophryniscus_stelzneri_Bufonidae,NHM,89.3.19.3,NA,adult,31,2.7,3.4,3.7,2.8,2.8,5.6,NA,8.4,1.3,1.3,Kate_Thomas
359,Anura,Neobatrachia,Bufonidae,NA,Mertensophryne,micranotis,Mertensophryne_micranotis,Mertensophryne_micranotis_Bufonidae,Mertensophryne_micranotis_Bufonidae,NHM,1983.1186,NA,adult,18.4,0.6,2.6,2.2,1.8,1.8,3.6,NA,5.5,1,0.8,Kate_Thomas
360,Anura,Neobatrachia,Bufonidae,NA,Mertensophryne,micranotis,Mertensophryne_micranotis,Mertensophryne_micranotis_Bufonidae,Mertensophryne_micranotis_Bufonidae,NHM,1983.1187,NA,adult,18.5,0.7,2.3,2.2,1.6,1.8,3.7,NA,5.2,0.8,0.8,Kate_Thomas
361,Anura,Neobatrachia,Bufonidae,NA,Mertensophryne,micranotis,Mertensophryne_micranotis,Mertensophryne_micranotis_Bufonidae,Mertensophryne_micranotis_Bufonidae,NHM,1983.119,NA,adult,18.7,0.5,2.3,2.3,1.7,2,3.2,NA,5.4,0.8,0.8,Kate_Thomas
362,Anura,Neobatrachia,Micrixalidae,NA,Micrixalus,phyllophilus,Micrixalus_phyllophilus,NA,Micrixalus_phyllophilus_Micrixalidae,NHM,1974.1022,NA,adult,33.6,4.8,4.1,4,3.2,3.1,6.3,NA,8.6,1.8,1.5,Kate_Thomas
363,Anura,Neobatrachia,Micrixalidae,NA,Micrixalus,phyllophilus,Micrixalus_phyllophilus,NA,Micrixalus_phyllophilus_Micrixalidae,NHM,1974.1023,NA,adult,31.5,4.1,3.8,3.9,3.1,3,6.1,NA,7.9,1.3,1.2,Kate_Thomas
364,Anura,Neobatrachia,Microhylidae,Microhylinae,Microhyla,annectens,Microhyla_annectens,Microhyla_annectens_Microhylidae,Microhyla_annectens_Microhylidae,NHM,1967.2671-77,NA,adult,18.7,0.8,2.4,2.1,2.3,2,3.6,NA,5.4,0.6,0.7,Kate_Thomas
365,Anura,Neobatrachia,Microhylidae,Microhylinae,Microhyla,annectens,Microhyla_annectens,Microhyla_annectens_Microhylidae,Microhyla_annectens_Microhylidae,NHM,1967.2671-77,NA,adult,18.6,0.7,2.2,2.1,2,2.1,3.4,NA,4.8,0.5,0.6,Kate_Thomas
366,Anura,Neobatrachia,Microhylidae,Microhylinae,Microhyla,annectens,Microhyla_annectens,Microhyla_annectens_Microhylidae,Microhyla_annectens_Microhylidae,NHM,1967.2671-77,NA,adult,14.8,0.3,2.1,2.3,1.8,2,2.7,NA,4.6,0.7,0.5,Kate_Thomas
367,Anura,Neobatrachia,Microhylidae,Microhylinae,Microhyla,fissipes,Microhyla_fissipes,NA,Microhyla_fissipes_Microhylidae,NCSM,NCSM79355,NA,adult,22.3,NA,2.5,2.6,1.7,1.8,4,NA,5.9,0.8,0.7,Kate_Thomas
368,Anura,Neobatrachia,Microhylidae,Microhylinae,Microhyla,fusca,Microhyla_fusca,NA,Microhyla_fusca_Microhylidae,NCSM,NCSM77363,NA,adult,22.5,NA,2.5,2.6,2.2,2.2,3.9,NA,6.1,0.7,0.6,Kate_Thomas
369,Anura,Neobatrachia,Microhylidae,Microhylinae,Microhyla,fusca,Microhyla_fusca,NA,Microhyla_fusca_Microhylidae,NCSM,NCSM77368,NA,adult,23.9,NA,2.8,2.9,2.3,2.2,4.4,NA,7.2,0.7,0.7,Kate_Thomas
370,Anura,Neobatrachia,Microhylidae,Microhylinae,Microhyla,fusca,Microhyla_fusca,NA,Microhyla_fusca_Microhylidae,NCSM,NCSM77369,NA,adult,24.2,NA,2.8,2.6,2.2,2.1,4.2,NA,6.5,0.6,0.5,Kate_Thomas
371,Anura,Neobatrachia,Microhylidae,NA,Microhyla,heymonsi,Microhyla_heymonsi,Microhyla_heymonsi_Microhylidae,Microhyla_heymonsi_Microhylidae,NHM,1956.1.10.41,female,adult,22.4,2.3,2.5,2.5,1.9,2.2,4,NA,5.7,0.9,0.8,Kate_Thomas
372,Anura,Neobatrachia,Microhylidae,NA,Microhyla,heymonsi,Microhyla_heymonsi,Microhyla_heymonsi_Microhylidae,Microhyla_heymonsi_Microhylidae,NHM,1956.1.10.42,male,adult,16.7,0.8,2.2,1.9,2.1,2,3.4,NA,4.8,0.5,0.7,Kate_Thomas
373,Anura,Neobatrachia,Microhylidae,Microhylinae,Microhyla,marmorata,Microhyla_marmorata,Microhyla_marmorata_Microhylidae,Microhyla_marmorata_Microhylidae,NCSM,NCSM85345,NA,adult,19,NA,2.5,2.7,2.2,2.2,3.9,NA,6,1,0.8,Kate_Thomas
374,Anura,Neobatrachia,Microhylidae,Microhylinae,Microhyla,marmorata,Microhyla_marmorata,Microhyla_marmorata_Microhylidae,Microhyla_marmorata_Microhylidae,NCSM,NCSM85346,NA,adult,17.4,NA,2.3,2.4,2,1.9,3.7,NA,5.2,0.7,0.7,Kate_Thomas
375,Anura,Neobatrachia,Microhylidae,Microhylinae,Microhyla,marmorata,Microhyla_marmorata,Microhyla_marmorata_Microhylidae,Microhyla_marmorata_Microhylidae,NCSM,NCSM85347,NA,adult,13.7,NA,2,2,1.7,1.7,2.8,NA,4.4,0.5,0.5,Kate_Thomas
376,Anura,Neobatrachia,Microhylidae,Microhylinae,Microhyla,pulverata,Microhyla_pulverata,NA,Microhyla_pulverata_Microhylidae,NCSM,NCSM78532,NA,adult,23.7,NA,2.9,2.8,2.2,2.3,4.4,NA,6.6,0.9,1,Kate_Thomas
377,Anura,Neobatrachia,Microhylidae,Microhylinae,Microhyla,pulverata,Microhyla_pulverata,NA,Microhyla_pulverata_Microhylidae,NCSM,NCSM78522,NA,adult,21.1,NA,2.6,2.5,2.2,2.3,4,6.1,0.7,0.9,NA,Kate_Thomas
378,Anura,Neobatrachia,Microhylidae,Microhylinae,Microhyla,pulverata,Microhyla_pulverata,NA,Microhyla_pulverata_Microhylidae,NCSM,NCSM78531,NA,adult,26.8,NA,2.8,2.9,2.5,2.4,4.7,NA,7,1,0.9,Kate_Thomas
379,Anura,Neobatrachia,Myobatrachidae,NA,Mixophyes,fasciolatus,Mixophyes_fasciolatus,NA,Mixophyes_fasciolatus_Myobatrachidae,NHM,88.7.3.3,NA,adult,58.4,16,8.8,8.6,6.7,7,9.4,16.5,NA,4.4,3.6,Kate_Thomas
380,Anura,Neobatrachia,Myobatrachidae,NA,Mixophyes,fasciolatus,Mixophyes_fasciolatus,NA,Mixophyes_fasciolatus_Myobatrachidae,NHM,88.7.3.1,NA,adult,67.1,27,10.3,10,8,8.2,11,20,NA,3.6,4.1,Kate_Thomas
381,Anura,Neobatrachia,Myobatrachidae,NA,Mixophyes,fasciolatus,Mixophyes_fasciolatus,NA,Mixophyes_fasciolatus_Myobatrachidae,NHM,88.7.3.2,NA,adult,24.3,2,4.2,4.2,3.2,3.5,5,8.2,NA,1.8,1.7,Kate_Thomas
382,Anura,Neobatrachia,Myobatrachidae,NA,Myobatrachus,gouldii,Myobatrachus_gouldii,Myobatrachus_gouldii_Myobatrachidae,Myobatrachus_gouldii_Myobatrachidae,NHM,65.5.11.134,NA,adult,43.8,11,NA,NA,2.8,2,5.6,9,NA,2.4,2.4,Kate_Thomas
383,Anura,Neobatrachia,Myobatrachidae,NA,Myobatrachus,gouldii,Myobatrachus_gouldii,Myobatrachus_gouldii_Myobatrachidae,Myobatrachus_gouldii_Myobatrachidae,NHM,65.5.11.135,NA,adult,36.1,5,NA,NA,1.9,2.2,4.5,7.7,NA,1.8,1.5,Kate_Thomas
384,Anura,Neobatrachia,Myobatrachidae,NA,Myobatrachus,gouldii,Myobatrachus_gouldii,Myobatrachus_gouldii_Myobatrachidae,Myobatrachus_gouldii_Myobatrachidae,NHM,1929.12.11.4,NA,adult,41.3,10,3.4,3.3,2.3,2.3,6,8.9,NA,2.3,2.1,Kate_Thomas
385,Anura,Neobatrachia,Myobatrachidae,NA,Myobatrachus,gouldii,Myobatrachus_gouldii,Myobatrachus_gouldii_Myobatrachidae,Myobatrachus_gouldii_Myobatrachidae,NHM,1929.12.11.5,NA,adult,35.2,4,NA,NA,2,2.2,4.2,7.7,NA,1.6,1.8,Kate_Thomas
386,Anura,Neobatrachia,Nasikabatrachidae,NA,Nasikabatrachus,sahyadrensis,Nasikabatrachus_sahyadrensis,Nasikabatrachus_sahyadrensis_Nasikabatrachidae,Nasikabatrachus_sahyadrensis_Nasikabatrachidae,BNHS,4216,NA,adult,78.7,87.4,2.3,2.2,NA,NA,11.2,NA,13.4,7.4,7.4,Dave_Gower
387,Anura,Neobatrachia,Nasikabatrachidae,NA,Nasikabatrachus,sahyadrensis,Nasikabatrachus_sahyadrensis,Nasikabatrachus_sahyadrensis_Nasikabatrachidae,Nasikabatrachus_sahyadrensis_Nasikabatrachidae,BNHS,4215,female,adult,89.4,151.7,2.3,2.2,NA,NA,12.3,NA,14.4,8.2,8.3,Dave_Gower
388,Anura,Neobatrachia,Nasikabatrachidae,NA,Nasikabatrachus,sahyadrensis,Nasikabatrachus_sahyadrensis,Nasikabatrachus_sahyadrensis_Nasikabatrachidae,Nasikabatrachus_sahyadrensis_Nasikabatrachidae,BNHS,4214,NA,adult,53.4,20.1,2.1,2.2,NA,NA,9.1,NA,11,6.1,5.8,Dave_Gower
389,Anura,Neobatrachia,Nasikabatrachidae,NA,Nasikabatrachus,sahyadrensis,Nasikabatrachus_sahyadrensis,Nasikabatrachus_sahyadrensis_Nasikabatrachidae,Nasikabatrachus_sahyadrensis_Nasikabatrachidae,BNHS,4204,NA,adult,68.8,30.8,2,2.1,NA,NA,10.6,NA,12.9,7.4,7.3,Dave_Gower
390,Anura,Neobatrachia,Ranidae,NA,Nidirana,chapaensis,Nidirana_chapaensis,Babina_chapaensis_Ranidae,Babina_chapaensis_Ranidae,NCSM,NCSM80770,NA,adult,53.6,13,6.7,6.5,5.5,5.4,9.5,NA,12.7,1.9,2,Kate_Thomas
391,Anura,Neobatrachia,Ranidae,NA,Nidirana,chapaensis,Nidirana_chapaensis,Babina_chapaensis_Ranidae,Babina_chapaensis_Ranidae,NCSM,NCSM80769,NA,adult,45.5,7,5.6,5.7,4.9,4.8,8.3,NA,11.2,1.8,1.6,Kate_Thomas
392,Anura,Neobatrachia,Ranidae,NA,Nidirana,chapaensis,Nidirana_chapaensis,Babina_chapaensis_Ranidae,Babina_chapaensis_Ranidae,NCSM,NCSM80771,NA,adult,35,3,4.7,4.4,3.7,3.7,6.7,NA,8.4,1.2,1,Kate_Thomas
393,Anura,Neobatrachia,Arthroleptidae,NA,Nyctibates,corrugatus,Nyctibates_corrugatus,Nyctibates_corrugatus_Arthroleptidae,Nyctibates_corrugatus_Arthroleptidae,NHM,1968.456,female,adult,56.2,14.9,8,8.2,6.7,6.4,9.8,NA,17.2,3.1,3,Kate_Thomas
394,Anura,Neobatrachia,Arthroleptidae,NA,Nyctibates,corrugatus,Nyctibates_corrugatus,Nyctibates_corrugatus_Arthroleptidae,Nyctibates_corrugatus_Arthroleptidae,NHM,1969.49,female,adult,57.4,13.5,7.8,7.4,6.5,6.2,9.8,NA,16.2,2.8,3,Kate_Thomas
395,Anura,Neobatrachia,Arthroleptidae,NA,Nyctibates,corrugatus,Nyctibates_corrugatus,Nyctibates_corrugatus_Arthroleptidae,Nyctibates_corrugatus_Arthroleptidae,NHM,1968.89,NA,adult,48.4,8.2,7,6.6,5.5,5.5,8.1,NA,15,3.1,2.9,Kate_Thomas
396,Anura,Neobatrachia,Nyctibatrachidae,NA,Nyctibatrachus,humayuni,Nyctibatrachus_humayuni,NA,Nyctibatrachus_humayuni_Nyctibatrachidae,NHM,1958.1.4.24,NA,adult,52,14.3,7.6,7.2,4.9,5.4,9.9,NA,15.6,2.6,2.5,Kate_Thomas
397,Anura,Neobatrachia,Nyctibatrachidae,NA,Nyctibatrachus,humayuni,Nyctibatrachus_humayuni,NA,Nyctibatrachus_humayuni_Nyctibatrachidae,NHM,1958.1.4.27,NA,adult,44.6,11.6,6.4,6.1,4.8,4.8,7.9,NA,14.7,2.1,2.6,Kate_Thomas
398,Anura,Neobatrachia,Nyctibatrachidae,NA,Nyctibatrachus,humayuni,Nyctibatrachus_humayuni,NA,Nyctibatrachus_humayuni_Nyctibatrachidae,NHM,1958.1.4.28,NA,adult,34.7,5.4,4.8,4.5,3.4,3.6,6.1,NA,10.7,1.7,1.7,Kate_Thomas
399,Anura,Neobatrachia,Pelodryadidae,Pelodryadinae,Nyctimystes,kubori,Nyctimystes_kubori,Nyctimystes_kubori_Hylidae,Nyctimystes_kubori_Hylidae,NHM,1961.1155,NA,adult,56.3,13,7.4,7.6,5.8,5.9,9.6,16.9,NA,1.9,1.9,Kate_Thomas
400,Anura,Neobatrachia,Pelodryadidae,Pelodryadinae,Nyctimystes,kubori,Nyctimystes_kubori,Nyctimystes_kubori_Hylidae,Nyctimystes_kubori_Hylidae,NHM,1961.1156,NA,adult,40.1,5,6.3,5.7,4.8,4.4,7.3,12.6,NA,1.6,1.7,Kate_Thomas
401,Anura,Neobatrachia,Pelodryadidae,Pelodryadinae,Nyctimystes,kubori,Nyctimystes_kubori,Nyctimystes_kubori_Hylidae,Nyctimystes_kubori_Hylidae,NHM,1961.1157,NA,adult,38,5,6.1,5.9,4.3,4.6,7,12.4,NA,1.3,1.3,Kate_Thomas
402,Anura,Neobatrachia,Pelodryadidae,Pelodryadinae,Nyctimystes,papua,Nyctimystes_papua,NA,Nyctimystes_papua_Hylidae,NHM,1935.3.9.139,NA,adult,48.5,5.6,6.4,6.1,5.4,5.7,8.5,15.5,NA,2.1,1.8,Kate_Thomas
403,Anura,Neobatrachia,Pelodryadidae,Pelodryadinae,Nyctimystes,papua,Nyctimystes_papua,NA,Nyctimystes_papua_Hylidae,NHM,1935.3.9.140,NA,adult,50.3,4.7,6.5,5.7,5.6,5.4,8.8,14.7,NA,2,2.2,Kate_Thomas
404,Anura,Neobatrachia,Pelodryadidae,Pelodryadinae,Nyctimystes,papua,Nyctimystes_papua,NA,Nyctimystes_papua_Hylidae,NHM,195.3.9.141,NA,adult,49.1,6.5,7,7,5.6,5.7,9.2,15.7,NA,1.6,1.9,Kate_Thomas
405,Anura,Neobatrachia,Dicroglossidae,NA,Occidozyga,laevis,Occidozyga_laevis,Occidozyga_laevis_Dicroglossidae,Occidozyga_laevis_Dicroglossidae,NHM,1974.1036,NA,adult,32.4,4.3,3.8,3.8,3.4,3.4,4.5,NA,6.2,1.4,1.5,Kate_Thomas
406,Anura,Neobatrachia,Dicroglossidae,NA,Occidozyga,laevis,Occidozyga_laevis,Occidozyga_laevis_Dicroglossidae,Occidozyga_laevis_Dicroglossidae,NHM,1974.1039,NA,adult,26.1,2.8,3.5,3.2,2.9,2.7,4,NA,6.3,1.2,1.1,Kate_Thomas
407,Anura,Neobatrachia,Dicroglossidae,NA,Occidozyga,laevis,Occidozyga_laevis,Occidozyga_laevis_Dicroglossidae,Occidozyga_laevis_Dicroglossidae,NHM,1974.1035,NA,adult,27.4,2.5,3.6,3.4,3.1,2.9,3.9,NA,6.2,1.3,1.2,Kate_Thomas
408,Anura,Neobatrachia,Dicroglossidae,NA,Occidozyga,lima,Occidozyga_lima,Occidozyga_lima_Dicroglossidae,Occidozyga_lima_Dicroglossidae,NHM,1983.334,NA,adult,25.5,2.8,3.5,3.3,2.5,2.2,3.4,NA,5.1,1.3,1.5,Kate_Thomas
409,Anura,Neobatrachia,Dicroglossidae,NA,Occidozyga,lima,Occidozyga_lima,Occidozyga_lima_Dicroglossidae,Occidozyga_lima_Dicroglossidae,NHM,1983.333,NA,adult,26.1,3.4,3.3,3.3,2.2,2.1,3.6,NA,5.4,1.8,1.6,Kate_Thomas
410,Anura,Neobatrachia,Dicroglossidae,NA,Occidozyga,lima,Occidozyga_lima,Occidozyga_lima_Dicroglossidae,Occidozyga_lima_Dicroglossidae,NHM,1983.335,NA,adult,26,2.9,3.2,3,2.2,2.3,3,NA,5.3,1.3,1.5,Kate_Thomas
411,Anura,Neobatrachia,Odontobatrachidae,NA,Odontobatrachus,natator,Odontobatrachus_natator,Odontobatrachus_natator_Odontobatrachidae,Odontobatrachus_natator_Odontobatrachidae,NHM,1947.2.30.66,NA,adult,53.65,15.11,7.25,7.11,6.35,5.92,10.81,NA,15.56,1.93,2.11,Kate_Thomas
412,Anura,Neobatrachia,Odontobatrachidae,NA,Odontobatrachus,natator,Odontobatrachus_natator,Odontobatrachus_natator_Odontobatrachidae,Odontobatrachus_natator_Odontobatrachidae,NHM,1947.3.30.65,NA,adult,55.6,17.06,7.21,7.24,5.89,5.97,11.2,NA,15.61,1.67,1.65,Kate_Thomas
413,Anura,Neobatrachia,Odontobatrachidae,NA,Odontobatrachus,natator,Odontobatrachus_natator,Odontobatrachus_natator_Odontobatrachidae,Odontobatrachus_natator_Odontobatrachidae,NHM,1947.2.30.6?,NA,adult,49.7,10.5,7.32,6.95,5.47,5.85,10.32,NA,14.05,2.11,1.46,Kate_Thomas
414,Anura,Neobatrachia,Odontophrynidae,NA,Odontophrynus,americanus,Odontophrynus_americanus,NA,Odontophrynus_americanus_Odontophrynidae,NHM,1972.2427,NA,adult,42.7,12.5,6.8,6.5,5.2,5.3,8,NA,12.8,3.2,2.9,Kate_Thomas
415,Anura,Neobatrachia,Odontophrynidae,NA,Odontophrynus,americanus,Odontophrynus_americanus,NA,Odontophrynus_americanus_Odontophrynidae,NHM,1972.2428,NA,adult,51.6,17.3,7.3,7.1,6.4,5.8,7.9,NA,14.8,4.7,4.4,Kate_Thomas
416,Anura,Neobatrachia,Odontophrynidae,NA,Odontophrynus,americanus,Odontophrynus_americanus,NA,Odontophrynus_americanus_Odontophrynidae,NHM,1972.2429,NA,adult,48,12.4,6,6.7,5.1,5.1,8.4,NA,14.3,3.9,4.2,Kate_Thomas
417,Anura,Neobatrachia,Ranidae,NA,Odorrana,hosii,Odorrana_hosii,Odorrana_hosii_Ranidae,Odorrana_hosii_Ranidae,NHM,1902.12.12.13,NA,adult,93.3,49.7,11.5,12.7,9.1,9.5,17.4,NA,23.8,2.8,3.2,Kate_Thomas
418,Anura,Neobatrachia,Ranidae,NA,Odorrana,hosii,Odorrana_hosii,Odorrana_hosii_Ranidae,Odorrana_hosii_Ranidae,NHM,1923.5.14.7,NA,adult,84,39.2,12.3,11.2,9.6,9,16.4,NA,22.5,2.8,3.3,Kate_Thomas
419,Anura,Neobatrachia,Ranidae,NA,Odorrana,hosii,Odorrana_hosii,Odorrana_hosii_Ranidae,Odorrana_hosii_Ranidae,NHM,1923.5.14.8,NA,adult,50.7,7.7,8,8,6.4,6.5,10.5,NA,14.2,1.2,1.5,Kate_Thomas
420,Anura,Neobatrachia,Craugastoridae,Holoadeninae,Oreobates,quixensis,Oreobates_quixensis,NA,Oreobates_quixensis_Strabomantidae,NHM,1970.54,NA,adult,53.4,16.4,8.3,7.8,6.8,6.4,9.3,NA,16.4,3.4,3.4,Kate_Thomas
421,Anura,Neobatrachia,Craugastoridae,Holoadeninae,Oreobates,quixensis,Oreobates_quixensis,NA,Oreobates_quixensis_Strabomantidae,NHM,1970.55,NA,adult,50.7,13.3,8.3,7.5,5.6,6.7,9.3,NA,15,3.1,3.1,Kate_Thomas
422,Anura,Neobatrachia,Craugastoridae,Holoadeninae,Oreobates,quixensis,Oreobates_quixensis,NA,Oreobates_quixensis_Strabomantidae,NHM,1970.56,NA,adult,27,2.4,4.9,4.8,3.8,3.8,4.8,NA,8.2,1.6,1.5,Kate_Thomas
423,Anura,Neobatrachia,Microhylidae,Asterophryinae,Oreophryne,variabilis,Oreophryne_variabilis,NA,Oreophryne_variabilis_Microhylidae,NHM,1927.3.7.50,NA,adult,26.9,1.8,NA,3.3,NA,2.8,NA,NA,NA,NA,1,Kate_Thomas
424,Anura,Neobatrachia,Microhylidae,Asterophryinae,Oreophryne,variabilis,Oreophryne_variabilis,NA,Oreophryne_variabilis_Microhylidae,NHM,1927.3.7.51,NA,adult,26.4,2.1,3.4,3.3,2.9,2.7,4.6,NA,7.5,1.2,1,Kate_Thomas
425,Anura,Neobatrachia,Microhylidae,Asterophryinae,Oreophryne,variabilis,Oreophryne_variabilis,NA,Oreophryne_variabilis_Microhylidae,NHM,1927.3.7.32,NA,adult,22.8,1.5,2.7,2.9,2.4,2.5,4.4,NA,6.8,1.1,1,Kate_Thomas
426,Anura,Neobatrachia,Hylidae,NA,Osteocephalus,taurinus,Osteocephalus_taurinus,Osteocephalus_taurinus_Hylidae,Osteocephalus_taurinus_Hylidae,NHM,72.10.16.20,NA,adult,70.8,16.8,9.8,9.4,7.8,7.1,14.1,19.8,NA,1.5,1.9,Kate_Thomas
427,Anura,Neobatrachia,Hylidae,NA,Osteocephalus,taurinus,Osteocephalus_taurinus,Osteocephalus_taurinus_Hylidae,Osteocephalus_taurinus_Hylidae,NHM,72.10.16.21,NA,adult,72.8,24.8,10.4,10.4,7.9,7.1,14.6,22.2,NA,2,2.3,Kate_Thomas
428,Anura,Neobatrachia,Hylidae,NA,Osteocephalus,taurinus,Osteocephalus_taurinus,Osteocephalus_taurinus_Hylidae,Osteocephalus_taurinus_Hylidae,NHM,72.10.16.22,NA,adult,70.6,17.1,8.5,9.3,6.5,7.9,13,21.3,20.5,2.1,2.4,Kate_Thomas
429,Anura,Archaeobatrachia,Pelobatidae,NA,Pelobates,cultripes,Pelobates_cultripes,Pelobates_cultripes_Pelobatidae,Pelobates_cultripes_Pelobatidae,NHM,1914.5.26.43,NA,adult,74.6,69,12.2,12.5,8.2,8.2,8.4,22.1,NA,3.1,3.2,Kate_Thomas
430,Anura,Archaeobatrachia,Pelobatidae,NA,Pelobates,cultripes,Pelobates_cultripes,Pelobates_cultripes_Pelobatidae,Pelobates_cultripes_Pelobatidae,NHM,1962.413,NA,adult,68.8,36,10.2,10,7.7,7.4,13,21.8,NA,3.5,4,Kate_Thomas
431,Anura,Archaeobatrachia,Pelobatidae,NA,Pelobates,cultripes,Pelobates_cultripes,Pelobates_cultripes_Pelobatidae,Pelobates_cultripes_Pelobatidae,NHM,1969.2301,NA,adult,83.5,76,11.7,10.7,9,9.2,12.6,25.6,NA,5,6.1,Kate_Thomas
432,Anura,Archaeobatrachia,Pelobatidae,NA,Pelobates,syriacus,Pelobates_syriacus,Pelobates_syriacus_Pelobatidae,Pelobates_syriacus_Pelobatidae,NHM,94.10.25.3,NA,adult,49.4,10.6,6.6,6.3,5.4,4.7,8.9,11.2,NA,2.9,2.8,Kate_Thomas
433,Anura,Archaeobatrachia,Pelobatidae,NA,Pelobates,syriacus,Pelobates_syriacus,Pelobates_syriacus_Pelobatidae,Pelobates_syriacus_Pelobatidae,NHM,1927.8.12.9,NA,adult,81.3,57.8,9.1,8.8,6.7,7.1,14.1,21.8,NA,4.9,4.9,Kate_Thomas
434,Anura,Archaeobatrachia,Pelodytidae,NA,Pelodytes,punctatus,Pelodytes_punctatus,NA,Pelodytes_punctatus_Pelodytidae,NHM,94.6.1.52,NA,adult,29.1,2,3.8,3.6,3.2,3.1,5.5,7.9,NA,1.2,1.2,Kate_Thomas
435,Anura,Archaeobatrachia,Pelodytidae,NA,Pelodytes,punctatus,Pelodytes_punctatus,NA,Pelodytes_punctatus_Pelodytidae,NHM,94.6.1.54,NA,adult,35.8,4,4,3.8,3,3.7,6.2,8.7,NA,1.8,1.3,Kate_Thomas
436,Anura,Archaeobatrachia,Pelodytidae,NA,Pelodytes,punctatus,Pelodytes_punctatus,NA,Pelodytes_punctatus_Pelodytidae,NHM,94.6.1.53,NA,adult,30.7,2,4.1,3.9,3.3,3.5,5.4,7.5,NA,1.3,1.4,Kate_Thomas
437,Anura,Archaeobatrachia,Pelodytidae,NA,Pelodytes,punctatus,Pelodytes_punctatus,NA,Pelodytes_punctatus_Pelodytidae,NHM,76.2.28.23A,NA,adult,44.3,8,5,5.3,NA,4,6.2,9.6,NA,NA,2.1,Kate_Thomas
438,Anura,Archaeobatrachia,Pelodytidae,NA,Pelodytes,punctatus,Pelodytes_punctatus,NA,Pelodytes_punctatus_Pelodytidae,NHM,76.2.28.23B,NA,adult,38.3,6,5.4,5.2,3.5,4,6.6,10,NA,2,1.9,Kate_Thomas
439,Anura,Neobatrachia,Ranidae,NA,Pelophylax,ridibundus,Pelophylax_ridibundus,NA,Pelophylax_ridibundus_Ranidae,NHM,85.5.26.1,NA,adult,78.7,55.5,9.7,9.2,6.2,6.4,11.2,NA,16.8,5.3,5.1,Kate_Thomas
440,Anura,Neobatrachia,Ranidae,NA,Pelophylax,ridibundus,Pelophylax_ridibundus,NA,Pelophylax_ridibundus_Ranidae,NHM,85.5.26.2,NA,adult,85.3,68,9.3,9.3,6.2,6.1,10.4,NA,16.1,5.6,5.5,Kate_Thomas
441,Anura,Neobatrachia,Ranidae,NA,Pelophylax,ridibundus,Pelophylax_ridibundus,NA,Pelophylax_ridibundus_Ranidae,NHM,85.5.26.3,NA,adult,85.2,66,10.1,10.2,6.6,6.8,12,NA,17.6,6.2,6.1,Kate_Thomas
442,Anura,Neobatrachia,Petropedetidae,NA,Petropedetes,parkeri,Petropedetes_parkeri,Petropedetes_parkeri_Petropedetidae,Petropedetes_parkeri_Petropedetidae,NHM,1984.396,NA,adult,48.7,11.2,6.8,6.6,5.4,5.5,9.7,NA,13.1,3.2,3.2,Kate_Thomas
443,Anura,Neobatrachia,Petropedetidae,NA,Petropedetes,parkeri,Petropedetes_parkeri,Petropedetes_parkeri_Petropedetidae,Petropedetes_parkeri_Petropedetidae,NHM,1984.394,NA,adult,61.5,23,8.3,8.3,6.5,6.3,13.3,NA,16.6,4,3.9,Kate_Thomas
444,Anura,Neobatrachia,Petropedetidae,NA,Petropedetes,parkeri,Petropedetes_parkeri,Petropedetes_parkeri_Petropedetidae,Petropedetes_parkeri_Petropedetidae,NHM,1984.????,NA,adult,49.9,9.2,6.9,6.7,5.4,5.6,9.4,NA,12.5,2.6,3,Kate_Thomas
445,Anura,Neobatrachia,Hyperoliidae,NA,Phlyctimantis ,verrucosus,Phlyctimantis _verrucosus,NA,Phlyctimantis_verrucosus_Hyperoliidae,NHM,1982.128,NA,adult,52.8,10.2,7.2,7.2,4.8,5.1,10.1,NA,16.4,2,2.2,Kate_Thomas
446,Anura,Neobatrachia,Hyperoliidae,NA,Phlyctimantis ,verrucosus,Phlyctimantis _verrucosus,NA,Phlyctimantis_verrucosus_Hyperoliidae,NHM,1982.129,NA,adult,49.8,8.3,6.3,6.2,4.8,4.7,9.6,NA,15.3,1.6,1.6,Kate_Thomas
447,Anura,Neobatrachia,Phrynobatrachidae,NA,Phrynobatrachus,krefftii,Phrynobatrachus_krefftii,Phrynobatrachus_krefftii_Phrynobatrachidae,Phrynobatrachus_krefftii_Phrynobatrachidae,NHM,1994.801,NA,adult,31.7,3.5,4.5,4.5,3.7,3.7,6.4,NA,9.2,1.5,1.2,Kate_Thomas
